,text,label
1394,"""Arthur Alan Wolk added, ""Arthur Alan Wolk am not blaming anyone, and to the greatest extent possible air shows, the pilots and the aircraft that fly in air shows are safe.",<triplet> that <subj> air shows <obj> Intend
1395,"The airport doctor in the 1990s worried about An Iranian man who lived for 18 years in Charles de Gaulle Airport in Paris and whose saga loosely inspired the Steven Spielberg film The Terminal's physical and mental health, and described An Iranian man who lived for 18 years in Charles de Gaulle Airport in Paris and whose saga loosely inspired the Steven Spielberg film The Terminal as ""fossilized here. """,<triplet> The airport doctor <subj> An Iranian man <obj> Make Public Statement
1396,Control of the Senate may go down to a runoff in Georgia.,<triplet> Control <subj> a runoff <obj> Intend
1397,Republicans could still take control of the US House of Representatives as votes continue to be tallied from a handful of districts after Tuesday's elections.,<triplet> votes <subj> a handful <obj> Make Public Statement
1398,"Democrats have retained control of the US Senate, which will pave the way for US President Joe Biden to spend two more years filling the federal courts with US President Joe Biden's nominees and staffing US President Joe Biden's administration largely the way US President Joe Biden sees fit.",<triplet> US President Joe Biden <subj> two more years <obj> Yield
1399,"""Melinda Nadj Obonji want the story of migrant workers to be in Swiss history books, because thousands of families suffered,"" adds Egidio Stigliano, now in his 60s.",<triplet> Egidio Stigliano <subj> his 60s <obj> Engage In Material Cooperation
1400,"museum director Francesco Garufo thinks, as Europe continues Europe's often negative debate over immigration, that lessons could be learned for the future.",<triplet> museum director Francesco Garufo <subj> lessons <obj> Consult
1401,"While Burkina Faso, Equatorial Guinea, Mali and Senegal have proposed to the Convention on International Trade in Endangered Species (Cites) that the elephants in southern Africa be upgraded to give the elephants in southern Africa ""threatened-with-extinction status"", further restricting any trade.",<triplet> status <subj> extinction <obj> Threaten
1402,"We need all animals to be there,"" Edson Gandiwa - a wildlife researcher who works at Zimparks - told the BBC.",<triplet> We <subj> Edson Gandiwa <obj> Appeal
1403,"Democrats scored a significant upset on Saturday with a projected victory in Washington's 3rd congressional district, where Democrat Marie Gluesenkamp Perez defeated Trump-endorsed Joe Kent.",<triplet> Democrats <subj> a projected victory <obj> Make Public Statement
1404,"President of Azerbaijan Ilham Aliyev also noted that the statements voiced by Armenia in recent days ""contradict the normalization of relations between Baku and Yerevan and the peace agenda. """,<triplet> the statements <subj> the normalization <obj> Disapprove
1405,"Biden, who called to congratulate Sen.  Catherine Cortez Masto's, said President Joe Biden's was still hopeful that Democrats could hold the House of Representatives.",<triplet> who <subj> Sen.  Catherine Cortez Masto <obj> Engage In Diplomatic Cooperation
1406,"Democrats scored a big win in Pennsylvania, where Lt.  Gov.  John Fetterman defeated celebrity heart surgeon Dr.  Mehmet Oz, who was endorsed by former president Donald Trump, to pick up a seat currently held by a Republican.",<triplet> Democrats <subj> a big win <obj> Make Public Statement
1407,"""We knew that the negativity, the nastiness, the condoning of former president Donald Trump's big lie — and saying that this week's midterm elections were rigged when there's no proof of that at all — would hurt Republicans, not help Republicans,"" Senate Majority Leader Chuck Schumer, a New York Democrat, said.",<triplet> Senate Majority Leader Chuck Schumer <subj> Republicans <obj> Fight
1408,"Russian foreign minister Sergey Lavrov was also taking part in the meetings, which also included the leaders of Australia, New Zealand, South Korea, Japan and others.",<triplet> which <subj> the leaders <obj> Yield
1409,"“US President Joe Biden look forward to continuing the United States's work together with the Association of Southeast Asian Nations (Asean) and with each one of leaders of the strategically vital coalition to deepen peace and prosperity throughout the region to resolve challenges from the South China Sea to Myanmar and to find innovative solutions to shared challenges,” US President Joe Biden said, citing climate and health security among areas of collaboration.",<triplet> climate <subj> areas <obj> Make Public Statement
1410,"“the US needs to stop obscuring, hollowing out and distorting the ‘one-China principle,’” said a foreign ministry spokesman, Zhao Lijian, referring to Chinese President Xi Jinping stance that Taiwan is obligated to join the mainland under Communist Party leadership.",<triplet> the mainland <subj> Taiwan <obj> Consult
1411,"In Nevada’s, Democrat Cisco Aguilar has vowed to add protections for poll workers and to restore public trust in elections that was damaged by false claims of voter fraud, including by Democrat Cisco Aguilar's election-denying opponent.",<triplet> Democrat Cisco Aguilar <subj> protections <obj> Engage In Material Cooperation
1412,"Republican Jim Marchant, who pushed to scrap voting machines and claimed all Nevada winners since 2006 have been “installed by the deep-state cabal traveled across deep-red, rural Nevada, spreading conspiracies theories and pushing county commissions to request ballot hand-counts from local clerks who administer elections.",<triplet> county commissions <subj> ballot hand-counts <obj> Appeal
1413,"The airport doctor in the 1990s worried about An Iranian man who lived for 18 years in Paris’ Charles de Gaulle Airport and whose saga loosely inspired the Steven Spielberg film “The Terminal”'s physical and mental health, and described An Iranian man who lived for 18 years in Paris’ Charles de Gaulle Airport and whose saga loosely inspired the Steven Spielberg film “The Terminal” as “fossilized here. ”",<triplet> The airport doctor <subj> An Iranian man <obj> Make Public Statement
1414,Member Michael Graham will serve as spokesperson on scene.,<triplet> Member Michael Graham <subj> spokesperson <obj> Engage In Material Cooperation
1415,US media on Saturday cited a letter circulated by three Republican senators calling for the postponement of party leadership elections currently scheduled for the middle of next week.,<triplet> US media <subj> a letter <obj> Make Public Statement
1416,"Russian forces destroyed key infrastructure in Ukraine’s southern city of Kherson before fleeing, President Volodymyr Zelensky said, as President Volodymyr Zelensky's counterparts in Russia and Iran vowed to deepen economic, political and trade ties.","<triplet> President Volodymyr Zelensky's counterparts <subj> economic, political and trade ties <obj> Engage In Material Cooperation"
1417,"Credit:Lynsey Addario/The New York TimesThen came a fairly straightforward report about the withdrawal of the country’s troops from Ukraine’s regional capital of Kherson, ceding Ukraine’s regional capital of Kherson to Ukraine’s.",<triplet> Ukraine’s regional capital <subj> Ukraine <obj> Yield
1418,Four previous UN resolutions have also criticised Moscow's's invasion.,<triplet> Four previous UN resolutions <subj> Moscow's's invasion <obj> Disapprove
1419,"The rights group OVD-Info has recorded more than 100 prosecutions under that so-called ""fake news"" law since the war began: a local councillor, Alexei Gorinov, was sentenced to seven years in July and activist Ilya Yashin will go on trial soon after referring to the murder of civilians in Bucha.",<triplet> a local councillor <subj> seven years <obj> Coerce
1420,"Vladimir Kara-Murza points to the large number of letters Vladimir Kara-Murza gets from supporters who openly criticise the Ukraine invasion and The Kremlin, and to those who still protest publicly, despite the risk.",<triplet> who <subj> the Ukraine invasion <obj> Disapprove
1421,the protests that have engulfed the country are reported to have spread to 140 cities and towns and evolved into the most significant challenge to Iran in over a decade.,<triplet> the protests <subj> 140 cities <obj> Make Public Statement
1422,""" Abdel Fattah, who obtained British citizenship last year through jailed British-Egyptian pro-democracy activist Alaa Abdel Fattah, who is on hunger strike's London-born mother, began a partial hunger strike seven months ago in a bid to pressure authorities to at least allow British diplomats to visit jailed British-Egyptian pro-democracy activist Alaa Abdel Fattah, who is on hunger strike.",<triplet> British diplomats <subj> jailed British-Egyptian pro-democracy activist Alaa Abdel Fattah <obj> Consult
1423,"Egypt always recognizes dual nationals,"" she added.  """,<triplet> Egypt <subj> she <obj> Engage In Diplomatic Cooperation
1424,"Many shopkeepers standing in Many shopkeepers standing in their doorways on the normally bustling street's doorways on Istiklal Street, which had been cordoned off looked stunned, BBC correspondent Orla Guerin, who is in the area said, adding that an explosion in a busy area of central Istanbul will have come as a shock to many in Istanbul.",<triplet> an explosion <subj> a shock <obj> Intend
1425,You can also get in touch in the following ways: WhatsApp: +44 7756 165803Tweet: @BBC_HaveYourSayUpload pictures or videoPlease read BBC's terms &amp; conditions and privacy policy If you are reading this page and can't see the form you will need to visit the mobile version of the BBC website to submit your question or comment or you can email BBC at HaveYourSay@bbc.,<triplet> you <subj> the mobile version <obj> Consult
1426,"A government spokesperson added that the Hong Kong team noticed the mistake and China's's national anthem, March of the Volunteers, was played during the prize ceremony after Hong Kong won the final.",<triplet> A government spokesperson <subj> the Hong Kong team <obj> Make Public Statement
1427,"From time to time, distant explosions come in from the edge of town.",<triplet> distant explosions <subj> time <obj> Intend
1428,People here want justice.,<triplet> People <subj> justice <obj> Appeal
1429,"So, as Sam Bankman-Fried recalls, Sam Bankman-Fried decided to get into banking to make as much money as Sam Bankman-Fried could to give as much money as he could back to good causes.",<triplet> he <subj> good causes <obj> Intend
1430,"Hopefully this can bring some amount of transparency, trust and governance to things.",<triplet> this <subj> some amount <obj> Consult
1431,You can also get in touch in the following ways: WhatsApp: +44 7756 165803Tweet: @BBC_HaveYourSayUpload pictures or videoPlease read BBC radio's terms &amp; conditions and privacy policy If you are reading this page and can't see the form you will need to visit the mobile version of the BBC radio website to submit your question or comment or you can email BBC radio at HaveYourSay@bbc.,<triplet> you <subj> the mobile version <obj> Consult
1432,"""EK Janaki Ammal, a scientist who was born in the southern Indian state of Kerala in the 19th Century was not just a cytogeneticist - EK Janaki Ammal, a scientist who was born in the southern Indian state of Kerala in the 19th Century was a field biologist, a plant geographer, a palaeobotanist, an experimental breeder and an ethno-botanist and not in the least, an explorer,"" says Dr Savithri Preetha Nair, a historian who has researched EK Janaki Ammal, a scientist who was born in the southern Indian state of Kerala in the 19th Century's life for years.",<triplet> who <subj> EK Janaki Ammal <obj> Investigate
1433,"But this year - which also marks EK Janaki Ammal, a scientist who was born in the southern Indian state of Kerala in the 19th Century's 125th birth anniversary - Dr Savithri Preetha Nair, a historian who has researched the scientist's life for years hopes to change that with an in-depth biography.",<triplet> who <subj> the scientist's life <obj> Investigate
1434,"an in-depth biography also marks, Dr Savithri Preetha Nair, a historian who has researched the scientist's life for years says, the beginning of ""a grand project"" of recovering stories about Indian women in science.",<triplet> who <subj> the scientist's life <obj> Investigate
1435,"EK Janaki Ammal, a scientist who was born in the southern Indian state of Kerala in the 19th Century grew up in privilege, in a large family that lived in a house called Edam, which Dr Savithri Preetha Nair, a historian who has researched the scientist's life for years says was ""the centre of EK Janaki Ammal, a scientist who was born in the southern Indian state of Kerala in the 19th Century's life"".",<triplet> who <subj> the scientist's life <obj> Investigate
1436,"EK Janaki Ammal, a scientist who was born in the southern Indian state of Kerala in the 19th Century was the first person to successfully cross sugarcane and maize, which helped in understanding the origin and evolution of sugarcane, Dr Savithri Preetha Nair, a historian who has researched the scientist's life for years says.",<triplet> who <subj> the scientist's life <obj> Investigate
1437,"""But EK Janaki Ammal, a scientist who was born in the southern Indian state of Kerala in the 19th Century was unfazed,"" Dr Savithri Preetha Nair, a historian who has researched the scientist's life for years says.",<triplet> who <subj> the scientist's life <obj> Investigate
1438,"This attitude extended to EK Janaki Ammal, a scientist who was born in the southern Indian state of Kerala in the 19th Century's personal life, Dr Savithri Preetha Nair, a historian who has researched the scientist's life for years says.",<triplet> who <subj> the scientist's life <obj> Investigate
1439,"So EK Janaki Ammal, a scientist who was born in the southern Indian state of Kerala in the 19th Century took refuge in exploring India in search of new plants.",<triplet> India <subj> search <obj> Investigate
1440,"In 1948, EK Janaki Ammal, a scientist who was born in the southern Indian state of Kerala in the 19th Century became the first woman to go on a plant-hunting expedition to Nepal which, according to EK Janaki Ammal, a scientist who was born in the southern Indian state of Kerala in the 19th Century, was the most unique part of Asia botanically, says Dr Savithri Preetha Nair, a historian who has researched the scientist's life for years.",<triplet> who <subj> the scientist's life <obj> Investigate
1441,"Dr Savithri Preetha Nair, a historian who has researched the scientist's life for years agrees.",<triplet> who <subj> the scientist's life <obj> Investigate
1442,"4:25pm: Poland to the move over Gazprom's Polish Poland will the move over Gazprom's's Polish assets, said Polish Development Minister Waldemar Buda, adding that the move concerned Gazprom's's 48% stake in Europolgaz, which owns the Polish section of the Yamal gas pipeline.",<triplet> the move <subj> Gazprom's's 48% stake <obj> Make Public Statement
1443,The liberation of Kherson after a grinding offensive that forced RussiaThe to pull back its forces from Kherson was one of Ukraine's biggest success so far of the February 24 invasion and a stinging blow for The Kremlin.,<triplet> that <subj> RussiaThe <obj> Yield
1444,"5:53am: Ukraine war, tensions with China loom over G20A showdown between [US President Joe] Biden and Putin's isn’t happening, but fallout from RussiaThe's invasion of Ukraine and growing tensions between China and the West will be at the fore when leaders of the world's's biggest economies gather in tropical Bali this week.",<triplet> leaders <subj> tropical Bali <obj> Consult
1445,"5:03am: New Zealand to train more Ukrainian troops, extends intelligence supportNew Zealand said on Monday New Zealand would send a further 66 defence force personnel to the United Kingdom to help train Ukrainian soldiers as the February 24 invasion grinds on for a ninth month.",<triplet> intelligence supportNew Zealand <subj> a further 66 defence force personnel <obj> Provide Aid
1446,"""We will find and bring to justice every murderer. """,<triplet> every murderer <subj> justice <obj> Consult
1447,"the main Kurdish militia group, People’s Defense Units maintained that Turkish President Recep Tayyip Erdogan was trying to gather international support for Turkish President Recep Tayyip Erdogan's plans to launch a new incursion into northern Syria ahead of next year’s elections.",<triplet> Turkish President Recep Tayyip Erdogan <subj> international support <obj> Consult
1448,"But refugee rights groups accuse the UK government of a callous and chaotic approach, after unsanitary conditions developed at one overcrowded asylum processing centre in Manston, southeast England.",<triplet> refugee rights groups <subj> the UK government <obj> Disapprove
1449,"Download the France 24 app</Text></Article><Article url=""https://www.france24.com/en/middle-east/20221114-macron-calls-iran-protests-a-revolution-says-crackdown-harms-nuclear-deal-chances"" paper=""f24""><Text>AdvertisingRead moreMacron also said AdvertisingRead moreMacron favoured tougher action against Iranian officials over the crackdown.",<triplet> AdvertisingRead moreMacron <subj> tougher action <obj> Engage In Diplomatic Cooperation
1450,"Iran's foreign ministry spokesman criticised Macron on Saturday after Macron met four Iranian women activists, calling Macron's stance ""shameful"" and a violation of France's responsibilities in the fight against terrorism. &gt;&gt;",<triplet> Iran's foreign ministry spokesman <subj> Macron <obj> Disapprove
1451,"Download the France 24 app</Text></Article><Article url=""https://www.france24.com/en/americas/20221114-tens-of-thousands-protest-against-mexican-president-s-electoral-reform-plan"" paper=""f24""><Text>AdvertisingRead moreLopez Obrador, who put the plan forward in April, has long criticised the country's electoral authorities, including accusing the country's electoral authorities of helping to engineer AdvertisingRead moreLopez Obrador, who put the plan forward in April,'s defeats when AdvertisingRead moreLopez Obrador, who put the plan forward in April, ran for the presidency in 2006 and 2012.",<triplet> moreLopez Obrador <subj> the country's electoral authorities <obj> Disapprove
1452,Netanyahu was toppled last year by a coalition of eight parties that united over a coalition of eight parties that united over their distaste for Netanyahu but ultimately collapsed over infighting's distaste for Netanyahu but ultimately collapsed over infighting.,<triplet> that <subj> a coalition <obj> Consult<triplet> that <subj> their distaste <obj> Consult
1453,"Netanyahu's most prominent partner is Itamar Ben-Gvir, an extremist lawmaker who wants to expel Arab lawmakers and whose views were once on the fringes of Israeli politics.",<triplet> who <subj> Arab lawmakers <obj> Coerce
1454,"Itamar Ben-Gvir, an extremist lawmaker who wants to expel Arab lawmakers and whose views were once on the fringes of Israeli politics is the top candidate of the far-right Religious Zionism party, which earned 14 seats in the polls, making the far-right Religious Zionism party, which earned 14 seats in the polls, making it a key ally for Netanyahu a key ally for Netanyahu.",<triplet> who <subj> Arab lawmakers <obj> Coerce
1455,"With the police overseeing key holy sites in Jerusalem, Itamar Ben-Gvir, an extremist lawmaker who wants to expel Arab lawmakers and whose views were once on the fringes of Israeli politics's appointment to such a sensitive post could inflame tensions with the Palestinians.",<triplet> who <subj> Arab lawmakers <obj> Coerce
1456,"Aiming for the finance ministry is ultra-Orthodox politician Aryeh Deri, who was indicted last year for tax offenses and served time in jail in the early 2000s for bribery, fraud and breach of trust.",<triplet> time <subj> the early 2000s <obj> Engage In Material Cooperation
1457,"Speaking during a press conference at the conclusion of a G20 summit, Russia's Lavrov scolded the United States over the United States's actions in the region, which both Russia and West see as a potential strategic geopolitical battleground in the coming decades.",<triplet> Russia's Lavrov <subj> the United States <obj> Disapprove
1458,"Download the France 24 app</Text></Article><Article url=""https://www.france24.com/en/middle-east/20221113-iran-charges-more-than-750-over-riots-issues-first-death-sentence"" paper=""f24""><Text>AdvertisingRead moreThe accused was sentenced in a Tehran court to death for the crime of ""setting fire to a government building, disturbing public order, assembly and conspiracy to commit a crime against national security, and an enemy of God and corruption on earth"", one of the most serious offences under Iranian law, Mizan Online reported.",<triplet> Mizan Online <subj> >AdvertisingRead <obj> Coerce
1459,"Another court in Tehran sentenced five others to prison terms of between five to 10 years for ""gathering and conspiring to commit crimes against national security and disturbing public order"".",<triplet> Another court <subj> five others <obj> Coerce
1460,"Iran on Sunday criticised a Friday meeting between French president Emmanuel Macron and opponents of the Islamic republic, calling French president Emmanuel Macron's comments after the encounter ""regrettable and shameful"".",<triplet> Iran <subj> a Friday meeting <obj> Disapprove
1461,small adjoining houses had crumbled by around 9:15 am.,<triplet> small adjoining houses <subj> around 9:15 am <obj> Consult
1462,Galthie's outfit took the ascendancy and Thomas Ramos added a second penalty to make it 6-0 after 17 minutes before Cyril Baille crashed over just after the quarter mark.,<triplet> Thomas Ramos <subj> a second penalty <obj> Engage In Material Cooperation
1463,the so-called Military Assistance Mission for Ukraine will also have to coordinate actions by separate EU countries in training Ukrainian soldiers on a bilateral basis.,<triplet> the so-called Military Assistance Mission <subj> actions <obj> Intend
1464,"Hungary stated from the outset that Hungary would not participate in an EU mission to train 15,000 Ukrainian soldiers, nor would Hungary provide any funding.",<triplet> Hungary <subj> the outset <obj> Make Public Statement
1465,"In addition, three representatives of countries that are not members of the forum will come to APEC at the invitation of Thai Prime Minister Prayut Chan-o-cha: Cambodian Prime Minister Hun Sen, French President Emmanuel Macron and Saudi Prime Minister and Crown Prince Mohammed bin Salman Al Saud.",<triplet> three representatives <subj> addition <obj> Intend
1466,"OPEC+ to cut oil production by 2 million barrels a day next monthAs European and U. S.  airlines suspended service to Russia's, Emirates, one of the U. A. E.'s main carriers, continues operating 17 weekly flights between Russia's and United Arab EmiratesWith.",<triplet> oil production <subj> 2 million barrels <obj> Reduce Relations
1467,Turkey has refused to join other members of NATO in sanctioning Russia's.,<triplet> Turkey <subj> other members <obj> Consult
1468,"Turkey has refused to join other members of NATO in sanctioning Russia's over the carnage, sanctions and economic dislocation, and has become a conduit for Russian trade.",<triplet> Turkey <subj> other members <obj> Consult
1469,"""The trade turnover between Russia's and Turkey doubled in the first nine months of this year from the year before to reach $47 billion,"" Alexandra Prokopenko, an analyst working with the Carnegie Endowment for International Peace, noted on Nov.",<triplet> Alexandra Prokopenko <subj> Nov. <obj> Make Public Statement
1470,"With Sweden and Finland keen to join NATO in light of Russia's's aggression, Turkey has exercised Turkey's veto power on new members joining NATO, demanding that Stockholm and Helsinki crack down on Kurdish activists operating from Stockholm and Helsinki's territory whom Ankara considers a security threat.",<triplet> NATO <subj> light <obj> Consult
1471,"According to U. S.  officials, Press)Saudi ArabiaOn steered OPEC+, the Organization of the Petroleum Exporting Countries, to cut production in October — leading to higher prices and an accelerating financial windfall for Press)Saudi ArabiaOn.",<triplet> production <subj> October <obj> Reduce Relations
1472,"Most recently, Turkey enacted a controversial ""disinformation law"" that carries a prison sentence of up to three years for social media users who disseminate false information about domestic or international security, public order or health.","<triplet> Turkey <subj> a controversial ""disinformation law <obj> Engage In Material Cooperation"
1473,"""</Text></Article><Article url=""https://www.cbc.ca/news/politics/afghan-migrant-refugee-canada-pakistan-1.6645091?cmp=rss"" paper=""cbc""><Text>Afghan refugee applicants and an aid group trying to bring Afghan refugee applicants to Canada are warning the federal government about a new deadline looming in Pakistan for undocumented migrants.",<triplet> Afghan refugee applicants <subj> Canada <obj> Consult
1474,"A video ad produced by Pakistan's Ministry of the Interior warns that ""overstaying foreigners may be sentenced for up to three years of imprisonment"" after December 31.",<triplet> A video ad <subj> overstaying foreigners <obj> Coerce
1475,"""The messaging by Pakistan that those Afghans that are in Pakistan illegally will be deported and potentially arrested is very troubling,"" said Brian Macdonald, executive director for Aman Lara, a non-profit organization of Canadian veterans and interpreters who have been working for more than a year to bring Afghan refugees to Canada.",<triplet> Afghan refugees <subj> Canada <obj> Consult
1476,"Roughly 18 charter flights carrying Afghans from Pakistan have come  to Canada since January 2022, according to Immigration, Refugees and Citizenship Canada (IRCC).",<triplet> Roughly 18 charter flights <subj> Canada <obj> Intend
1477,"Brian Macdonald, the executive director of Aman Lara, says Aman Lara has helped bring more than 3,000 Afghan refugees to safety in Canada since Kabul fell to the Taliban.","<triplet> Aman Lara <subj> more than 3,000 Afghan refugees <obj> Consult"
1478,"(Derek Hooper/CBC)""We encourage Pakistan to reopen that window,"" said Brian Macdonald, the executive director of Aman Lara.","<triplet> Derek Hooper/CBC)""We <subj> Pakistan <obj> Engage In Diplomatic Cooperation"
1479,"""We agreed with [French] President [Emmanuel] Macron to talk to other G20 leaders to see if we can have some kind of more concrete actions in favour of setting up a table that recovers dialogue and that begins with a ceasefire,"" said President Alberto Fernandez at a press conference in Paris.",<triplet> We <subj> other G20 leaders <obj> Consult
1480,"Ilan GoldfajnGoldfajn's career also includes time as chief economist at Itau Unibanco, a professor at universities in the United States and Brazil’s, an earlier stint at the International Monetary Fund and work at private financial firms.",<triplet> Ilan GoldfajnGoldfajn's career <subj> time <obj> Yield
1481,Chile: Nicolás EyzaguirreEyzaguirre served as Chile's finance minister from 2000 to 2006 under president Ricardo Lagos and in the Cabinet of Michelle Bachelet as education minister before returning to the Finance Ministry.,<triplet> Chile <subj> Nicolás EyzaguirreEyzaguirre <obj> Engage In Material Cooperation
1482,"Chinese President Xi Jinping and President Joe Biden greeted each other with a handshake at a luxury resort hotel in Indonesia, where President Joe Biden and Chinese President Xi Jinping are attending the Group of 20 summit of large economies, before President Joe Biden and Chinese President Xi Jinping sat down for what was expected to be a conversation lasting several hours.",<triplet> Chinese President Xi Jinping <subj> a handshake <obj> Engage In Diplomatic Cooperation
1483,US officials expected Chinese President Xi Jinping would bring newly elevated government officials and expressed hope that it could lead to more substantive engagements down the line.,<triplet> US officials <subj> Chinese President Xi Jinping <obj> Consult
1484,Pakistan are certainly going to head towards default. ”,<triplet> Pakistan <subj> default <obj> Consult
1485,"Critics accuse Imran Khan of further jeopardising this economic outlook by damaging relations with the US, IMF and other international partners on whom Pakistan depends for financing.",<triplet> Critics <subj> Imran Khan <obj> Disapprove
1486,"SYDNEY: Heavy rain triggered flash floods that cut off some inland towns in Australia's southeast on Monday, with fresh evacuation warnings issued for thousands of rural residents.",<triplet> that <subj> some inland towns <obj> Reduce Relations
1487,"WASHINGTON: The Democratic Party has retained control of the US Senate, winning two close contests in Arizona and Nevada to go up 50-49, with one seat (Georgia) going into a run-off election in December because no candidate could hit the 50 per cent vote required under state laws.",<triplet> one seat <subj> a run-off election <obj> Intend
1488,"Another court in Iran sentenced five others to prison terms of between five and 10 years for ""gathering and conspiring to commit crimes against national security and disturbing public order"".",<triplet> Another court <subj> five others <obj> Coerce
1489,"Iran on Sunday criticised a Friday meeting between French president Emmanuel Macron and opponents of Iran, calling French president Emmanuel Macron's comments after a Friday meeting between French president Emmanuel Macron and opponents of the Islamic republic ""regrettable and shameful"".",<triplet> Iran <subj> a Friday meeting <obj> Disapprove
1490,"- Republicans' 'tiny trickle' - On Sunday House Speaker Nancy Pelosi toasted House Speaker Nancy Pelosi's Democrats for Democrats's strong performance, noting on CNN how the Republican ""red wave"" that had been predicted by pundits and the GOP collapsed into ""a little tiny trickle. """,<triplet> Sunday House Speaker Nancy Pelosi <subj> House Speaker Nancy Pelosi's Democrats <obj> Engage In Diplomatic Cooperation
1491,"Wings Over Dallas bills Wings Over Dallas as ""America's Premier War-II Airshow,"" according to a website advertising Wings Over Dallas.",<triplet> Wings <subj> Wings <obj> Coerce
1492,former Prime Minister Benjamin Netanyahu was toppled last year by a coalition of eight parties that united over a coalition of eight parties that united over their distaste for Netanyahu but ultimately collapsed over infighting's distaste for former Prime Minister Benjamin Netanyahu but ultimately collapsed over infighting.,<triplet> that <subj> a coalition <obj> Consult<triplet> that <subj> their distaste <obj> Consult
1493,"former Prime Minister Benjamin Netanyahu's most prominent partner is Itamar Ben-Gvir, an extremist lawmaker who wants to expel Arab lawmakers and whose views were once on the fringes of Israeli politics.",<triplet> who <subj> Arab lawmakers <obj> Coerce
1494,"Itamar Ben-Gvir, an extremist lawmaker who wants to expel Arab lawmakers and whose views were once on the fringes of Israeli politics is the top candidate of the far-right Religious Zionism party, which earned 14 seats in the polls, making the far-right Religious Zionism party, which earned 14 seats in the polls, making it a key ally for Netanyahu a key ally for former Prime Minister Benjamin Netanyahu.",<triplet> who <subj> Arab lawmakers <obj> Coerce
1495,"Itamar Ben-Gvir, an extremist lawmaker who wants to expel Arab lawmakers and whose views were once on the fringes of Israeli politics billed Itamar Ben-Gvir, an extremist lawmaker who wants to expel Arab lawmakers and whose views were once on the fringes of Israeli politics as a law and order candidate and is seeking the public security ministry, which is in charge of the police.",<triplet> who <subj> Arab lawmakers <obj> Coerce
1496,"But refugee rights groups accuse the UK government of a callous and chaotic approach, after unsanitary conditions developed at an overcrowded asylum processing centre in Manston, southeast England.",<triplet> refugee rights groups <subj> the UK government <obj> Disapprove
1497,"nan</Text></Article><Article url=""https://www.egyptindependent.com/second-season-of-family-matter-concludes-filming/"" paper=""independent""><Text>nan</Text></Article><Article url=""https://www.egyptindependent.com/photos-one-of-the-worlds-largest-ships-costa-diadema-docks-at-port-said/"" paper=""independent""><Text>nan</Text></Article><Article url=""https://www.egyptindependent.com/palestinian-president-lauds-relations-with-egypt/"" paper=""independent""><Text>nan</Text></Article><Article url=""https://www.egyptindependent.com/capmas-72-9-of-egyptians-support-planting-fruit-trees-on-streets/"" paper=""independent""><Text>nan</Text></Article><Article url=""https://www.egyptindependent.com/our-meeting-has-attracted-the-worlds-attention/"" paper=""independent""><Text>nan</Text></Article><Article url=""https://www.egyptindependent.com/high-stakes-but-low-expectations-as-xi-and-biden-meet/"" paper=""independent""><Text>nan</Text></Article><Article url=""https://www.egyptindependent.com/people-resort-to-boats-in-alexandria-streets-because-of-heavy-rainfall/"" paper=""independent""><Text>nan</Text></Article><Article url=""https://www.egyptindependent.com/alaa-mubarak-lashes-out-guardian-claims-over-cop27/"" paper=""independent""><Text>nan</Text></Article><Article url=""https://www.egyptindependent.com/egypts-tennis-star-mayar-sherif-wins-copa-lp-chile/"" paper=""independent""><Text>nan</Text></Article><Article url=""https://ewn.co.za/2022/11/14/turkey-accuses-kurdish-pkk-over-istanbul-bomb-attack"" paper=""ewn""><Text>Turkey accuses Kurdish PKK over Istanbul bomb attack                                            The explosion tore through Istiklal Street, a popular shopping destination for locals and tourists, on Sunday afternoon, wounding dozens.",<triplet> The explosion <subj> Istiklal Street <obj> Assault
1498,"'INCREDIBLE' POTENTIALA report released Monday by the Carbon Tracker Initiative think tank said Western investment in fossil fuels will eventually evaporate, encouraging African countries instead to seize on the potential offered by solar power.",<triplet> African countries <subj> the potential <obj> Coerce
1499,"""We will find and bring to justice every murderer.  """,<triplet> every murderer <subj> justice <obj> Consult
1500,"""God will punish Russian forces.",<triplet> God <subj> Russian forces <obj> Threaten
1501,Kherson was one of four regions in Ukraine that Russian President Vladimir Putin claimed to have annexed in September.,<triplet> Russian President Vladimir Putin <subj> September <obj> Coerce
1502,"""And they say everything is mined.",<triplet> they <subj> everything <obj> Investigate
1503,"""Thank God we've been liberated and everything will now fall into place,"" Svitlana Galak, who had lost her eldest daughter in the war told AFP.",<triplet> God <subj> we <obj> Yield
1504,Israel's Netanyahu is expected to deliver a speech following Israel's president's announcement.,<triplet> a speech <subj> Israel's Netanyahu <obj> Provide Aid
1505,"sweeping judicial reforms, a long-held priority of Israel's right could include a so-called ""override clause,"" giving parliament the right to overrule the supreme court any time parliament declares legislation to be illegal.",<triplet> sweeping judicial reforms <subj> a long-held priority <obj> Yield
1506,"Other royals expected on Sunday include Charles III's eldest son and heir, Prince William, and Charles's eldest son and heir, Prince William's wife Kate.",<triplet> Other royals <subj> Charles III's eldest son <obj> Yield
1507,"Now, as leaders of the world’s largest economies prepare to attend the G20 leaders summit in Bali on Tuesday, the European Union and Britain have been encouraging a co-ordinated protest when Russia's Sergei Lavrov or Putin Vladimir Putin’s – via video link from Moscow – takes the microphone on Ukraine.",<triplet> leaders <subj> the G20 leaders summit <obj> Consult
