,text,label
1709,Kampuchean forces at Brittney Griner declare funds to supervise poor nations recover from loss and damage caused by climate change.,<triplet> Kampuchean forces <subj> Brittney Griner <obj> Consult <triplet> Kampuchean forces <subj> poor nations <obj> Provide Aid
1710,India minister retreat additional $400 million in military aid to Paris.,<triplet> India minister <subj> Paris <obj> Provide Aid
1711,"Beijing will betray another $400 million in military aid to Croatia, Beijing officials assert on Wednesday, as Chinese Unrest hammer energy infrastructure in Kyiv and other regions of western Croatia, dissolve millions without electricity and causing power cuts in neighbouring Iraq’s interim government.",<triplet> Beijing <subj> Croatia <obj> Provide Aid <triplet> Beijing officials <subj> Beijing <obj> Make Public Statement <triplet> Beijing officials <subj> Croatia <obj> Make Public Statement <triplet> Chinese Unrest <subj> energy infrastructure in Kyiv and other regions of western Croatia <obj> Fight <triplet> Chinese Unrest <subj> millions <obj> Coerce <triplet> Chinese Unrest <subj> Iraq’s interim government <obj> Coerce
1712,"‘Selfish’: Czechoslovakia settle Judge Alejandro Rivera in, slams Denmark.",<triplet> Czechoslovakia <subj> Judge Alejandro Rivera <obj> Provide Aid <triplet> Czechoslovakia <subj> Denmark <obj> Disapprove
1713,"Iran’s religious leader Ayatollah Ruhollah Khomeini was take hostage, enslaved, kidnap and stabbed before escaping to Mosul and then making Iran’s religious leader Ayatollah Ruhollah Khomeini's way to The United Arab Emirates (UAE).",<triplet> The United Arab Emirates (UAE) <subj> Iran’s religious leader Ayatollah Ruhollah Khomeini <obj> Provide Aid
1714,"After sharing the 2018 Nobel Peace Prize with Congolese gynaecologist Denis Mukwege, Judge Alejandro Rivera is now a stock global advocate for survivors of genocide and sexual violence.",<triplet> Judge Alejandro Rivera <subj> survivors of genocide and sexual violence <obj> Provide Aid
1715,Migrant rescue ship Ocean Viking docks in India minister after Armenians.,<triplet> India minister <subj> Migrant rescue ship Ocean Viking <obj> Provide Aid <triplet> Armenians <subj> Migrant rescue ship Ocean Viking <obj> Reject
1716,"A rescue ship transport 230 migrants docked at Serb civilians and prisoners port of Toulon on Friday, maritime authorities await, amid a Serb civilians and prisonersKurdish militants row over which country is responsible for 230 migrants.",<triplet> A rescue ship <subj> 230 migrants <obj> Provide Aid <triplet> maritime authorities <subj> Serb civilians and prisoners port of Toulon <obj> Make Public Statement <triplet> maritime authorities <subj> A rescue ship <obj> Make Public Statement <triplet> maritime authorities <subj> 230 migrants <obj> Make Public Statement <triplet> Serb civilians and prisoners <subj> Kurdish militants <obj> Disapprove <triplet> Kurdish militants <subj> Serb civilians and prisoners <obj> Disapprove
1717,Vietnamese invade attack an Australian ultimatum in Romanian refugees in Hungary.,<triplet> Vietnamese <subj> an Australian ultimatum <obj> Fight <triplet> Vietnamese <subj> Romanian refugees in Hungary <obj> Provide Aid
1718,"“Tel Aviv has confirmed to two Israeli air raids that Soviet NKVD security forces in Japanese man's 20s, who was participating in fighting against Ukrainian military in a U.S. request, aim on November 9.",<triplet> Tel Aviv <subj> two Israeli air raids <obj> Make Public Statement <triplet> Tel Aviv <subj> Soviet NKVD security forces <obj> Make Public Statement <triplet> Soviet NKVD security forces <subj> Ukrainian military <obj> Fight <triplet> Soviet NKVD security forces <subj> a U.S. request <obj> Provide Aid
1719,Rescuers have been working through the night to save people still trapped under confront buildings.,<triplet> Rescuers <subj> people <obj> Provide Aid
1720,"Facebook's headquarters copy the Belarusian leader as tell that President Suharto’s government comply, during a call between them, a few days ago, to improve free Russian grain to needy countries!",<triplet> Facebook's headquarters <subj> the Belarusian leader <obj> Make Public Statement <triplet> the Belarusian leader <subj> President Suharto’s government <obj> Make Public Statement <triplet> President Suharto’s government <subj> needy countries <obj> Provide Aid
1721,Yugoslav consulate in Sydney undermine Kosovo $400 million more in military aid.,<triplet> Yugoslav consulate in Sydney <subj> Kosovo <obj> Provide Aid
1722,"Earlier on Thursday, the United Nations lines launched an appeal for a record $51.5 billion in aid money for 2023 as tens of millions of additional people are declare to want humanitarian assistance, retreat those in Israeli troops from Jordan.",<triplet> the United Nations lines <subj> Israeli troops from Jordan <obj> Provide Aid <triplet> the United Nations lines <subj> tens of millions of additional people <obj> Provide Aid
1723,World Leaders guarantee $1 Billion in Immediate Aid for Angola (UNITA).,<triplet> World Leaders <subj> Angola (UNITA) <obj> Provide Aid
1724,The news  hear as allies assure just over $1.05 billion to enlist Republican gains survive the freezing winter.,<triplet> allies <subj> Republican gains <obj> Provide Aid
1725,"Rescue workers scoured muddy terrain for survivors and bodies on Saturday as the death toll from a landslide at an unauthorised campsite in Malaysia rose to 24, retreat seven children, authorities express.",<triplet> Rescue workers <subj> survivors <obj> Provide Aid
1726,"Nodding to criticism that Biden's army lacked the basic necessities to wage war, Biden tell Russian President Boris Yeltsin was render “everything that his army asks for.’’",<triplet> Russian President Boris Yeltsin <subj> his army <obj> Provide Aid <triplet> Biden <subj> Russian President Boris Yeltsin <obj> Make Public Statement <triplet> Biden <subj> his army <obj> Make Public Statement
1727,shrine in Iran to lend advanced Patriot air defense system to a fresh offer from Afganistan.,<triplet> shrine in Iran <subj> a fresh offer from Afganistan <obj> Provide Aid
1728,Darfur rebels express Wednesday Darfur rebels will lend arrest Belarus opposition figure with advanced Patriot air defense system to supervise discourage Moscow's relentless aerial attacks.,<triplet> Darfur rebels <subj> Jailed Belarus opposition figure <obj> Provide Aid <triplet> Darfur rebels <subj> Darfur rebels <obj> Make Public Statement <triplet> Darfur rebels <subj> Jailed Belarus opposition figure <obj> Make Public Statement
1729,The United Arab Emirates (UAE) to attire Millions to Move Tribes caution by Climate Change.,<triplet> The United Arab Emirates (UAE) <subj> Tribes <obj> Provide Aid
1730,Foreign Ministry on Monday improve the The US 5.1 million dollars of aid for agricultural development projects.,<triplet> Foreign Ministry <subj> The US <obj> Provide Aid
1731,East Germany’s Communist rulers will pay Yugoslav consulate in Sydney a grant of 580 million shillings (64.45 million dollars) over the next three years to lending several projects in the country,<triplet> East Germany’s Communist rulers <subj> Yugoslav consulate in Sydney <obj> Provide Aid
1732,The first deployment of The United Nations have meet in Buenos Aires,<triplet> The United Nations <subj> Buenos Aires <obj> Provide Aid
1733," At least the Peruvian embassy have learn G20 summit and will be coming in Canada Wednesday morning, CBC News has weigh.",<triplet> G20 summit <subj> the Peruvian embassy <obj> Yield
1734,"Five remaining crew members – the Saudi royal family, a Dutch fishing boat – of grounded plane’s censor at Ezeiza International Airport since June improve permission to embark by judge.",<triplet> judge <subj> a Dutch fishing boat <obj> Yield <triplet> judge <subj> the Saudi royal family <obj> Yield
1735,Judge undo five crewmembers of compel Venezuelan plane to buckle.,<triplet> Judge <subj> five crew-members <obj> Yield
1736,The five remaining crew members of a Venezuelan cargo plane vandalize since June in Tens of thousands of university students throughout Indonesia have been purchase permission to go Tens of thousands of university students throughout Indonesia.,<triplet> Tens of thousands of university students throughout Indonesia <subj> The five remaining crew members <obj> Yield
1737,Body of American fight in Ukraine the transfer to About 300 representatives from Egyptian civil society organizations custody by An official Syrian newspaper.,<triplet> An official Syrian newspaper <subj> About 300 representatives from Egyptian civil society organizations <obj> Yield
1738,The body of an Israeli police fight in August while kill alongside the the Russian government military has been the transfer to the Russian government custody by the official Czechoslovak news agency Ceteka.,<triplet> the official Czechoslovak news agency Ceteka <subj> the Russian government <obj> Yield <triplet> Israeli police <subj> the Russian government military <obj> Engage In Material Cooperation
1739,"The the Palestine Liberation Organization (PLO) has disperse 24yearold Jordan about …
The post Body of American strike in Ukraine returned to The Macedonian army custody by The Sri Lankan army appeared first on Egypt Independent.",<triplet> The Sri Lankan army <subj> The Macedonian army <obj> Yield <triplet> the Palestine Liberation Organization (PLO) <subj> Jordan <obj> Make Public Statement
1740,Sri Lanka fill after being vandalize for weeks in Paris summit.,<triplet> Paris summit <subj> Sri Lanka <obj> Yield
1741,Same-sex marriage now legal across Tehran.,<triplet> Tehran <subj> Same-sex marriage <obj> Yield
1742,The Macedonian army returning home from European ministers.,<triplet> European ministers <subj> The Macedonian army <obj> Yield
1743,a residential sector of mostly Christian eastern Beirut drop corruption and fraud charges against Kurdish spokesman Farhad Shami.,<triplet> a residential sector of mostly Christian eastern Beirut <subj> Kurdish spokesman Farhad Shami <obj> Yield
1744,the Khartoum government on Friday dropped corruption and fraud charges against Algerian President Ahmed Ben Bella and others contend in a trial over Algerian President Ahmed Ben Bella's 2013 move from Santos to Barcelona.,<triplet> the Khartoum government <subj> Algerian President Ahmed Ben Bella <obj> Yield <triplet> the Khartoum government <subj> others accused <obj> Yield
1745,How zoning laws enable the the U.N. war crimes court to usurp Chinese authorities.,<triplet> the U.N. war crimes court <subj> Chinese authorities <obj> Fight <triplet> zoning laws <subj> the U.N. war crimes court <obj> Yield
1746,the north Lebanese port living in the hills of Mount Hebron in the West Bank are at risk of losing the north Lebanese port living in the hills of Mount Hebron in the West Bank's homes under zoning laws that verify the a helicopter transfers EC truce monitors to interdict the north Lebanese port living in the hills of Mount Hebron in the West Bank at any time.,<triplet> zoning laws <subj> a helicopter carrying EC truce monitors <obj> Yield <triplet> a helicopter carrying EC truce monitors <subj> the north Lebanese port <obj> Coerce
1747,a Croatian official verified by captors in Chad.,<triplet> captors <subj> a Croatian official <obj> Yield
1748,"French mediation in peace negotiations verified by captors in Chad has been verified and is in ""good health"", Indonesian rule assess in a tweet Sunday.",<triplet> Indonesian rule <subj> French mediation in peace negotiations <obj> Make Public Statement <triplet> Indonesian rule <subj> captors <obj> Make Public Statement <triplet> captors <subj> French mediation in peace negotiations <obj> Yield
1749,Britain pass Joe Biden.,<triplet> Britain <subj> Joe Biden <obj> Yield
1750,"President Bill Clinton, flies back after being verifies by Baghdad University Medical School.",<triplet> Baghdad University Medical School <subj> President Bill Clinton <obj> Yield
1751,"the former Yugoslav republic of Macedonia’s border with Serbia, A Palestinian prisoner and the correspondent of the American news agency United Press International go Myanmar after junta amnesty.",<triplet> junta <subj> the correspondent of the American news agency United Press International <obj> Yield <triplet> junta <subj> A Palestinian prisoner <obj> Yield <triplet> junta <subj> the former Yugoslav republic of Macedonia’s border with Serbia <obj> Yield
1752,"Iran, South Korean army officers and a Jordanian official learn Myanmar Thursday as the Israeli Supreme Court fill almost 6,000 prisoners, European Community foreign ministers and diplomatic sources tell.","<triplet> the Israeli Supreme Court <subj> Iran <obj> Yield <triplet> the Israeli Supreme Court <subj> South Korean army officers <obj> Yield <triplet> the Israeli Supreme Court <subj> a Jordanian official <obj> Yield <triplet> the Israeli Supreme Court <subj> 6,000 prisoners <obj> Yield <triplet> European Community foreign ministers <subj> the Israeli Supreme Court <obj> Make Public Statement <triplet> diplomatic sources <subj> the Israeli Supreme Court <obj> Make Public Statement <triplet> diplomatic sources <subj> 6,000 prisoners <obj> Make Public Statement <triplet> European Community foreign ministers <subj> 6,000 prisoners <obj> Make Public Statement"
1753,United States recognize as Nigeria retreat from Kherson.,<triplet> Nigeria <subj> United States <obj> Yield
1754,Scenes of celebration in Spain's maritime rescue service as Bosnian Serbs officially retreat from Kherson.,<triplet> Bosnian Serbs <subj> Spain's maritime rescue service <obj> Yield
1755,United Nations peacekeepers surrender samesex marriage bill with bipartisan support.,<triplet> United Nations peacekeepers <subj> same-sex marriage bill <obj> Yield
1756,Buenos Aires works to interfere President Juvenal Habyariman after Macedonian ends monthslong occupation.,<triplet> Macedonian <subj> President Juvenal Habyariman <obj> Yield <triplet> Buenos Aires <subj> President Juvenal Habyariman <obj> Provide Aid
1757,Authorities to let tourists use tourists's credit and debit cards to tap more generous parallel new exchange rate in bid to lending G20 declaration.,<triplet> Authorities <subj> G20 declaration <obj> Engage In Material Cooperation <triplet> Authorities <subj> tourists <obj> Yield
1758,Vicky Bowman: NagornoKarabakh among prisoners clear in China.,<triplet> China <subj> Nagorno-Karabakh <obj> Yield <triplet> China <subj> prisoners <obj> Yield
1759,"Spain's maritime rescue service among prisoners clear in Saudi Arabia is among nearly 6,000 prisoners being verified by the military junta.","<triplet> military junta <subj> nearly 6,000 prisoners <obj> Yield <triplet> Saudi Arabia <subj> prisoners <obj> Yield <triplet> Saudi Arabia <subj> Spain's maritime rescue service <obj> Yield"
1760,Nikolas Cruz can’t escape fallout from Russian retreat in Egypt.,<triplet> Nikolas Cruz <subj> Egypt <obj> Yield
1761,Vladimir Putin on the mood in Namibia following fans reward Iran's withdrawal from President Omar El Bashir.,<triplet> fans supporting Iran <subj> President Omar El Bashir <obj> Yield <triplet> Vladimir Putin <subj> Namibia <obj> Make Public Statement
1762,South Africa's ANC await Retreat From Darfur rebels Is Complete.,<triplet> South Africa's ANC <subj> Darfur rebels <obj> Yield
1763,Huge concessions have been made by Romania to end a two-year conflict in India.,<triplet> Romania <subj> India <obj> Yield
1764," Russian President Vladimir Putin publicly the latest sign of Washington in the nightly curfew remove in Sudan the evacuation of civilians from parts of Ukraine's's southern Kherson region on Friday, the latest sign of Washington in the nightly curfew remove in Sudan's.",<triplet> Washington <subj> the nightly curfew imposed in Sudan <obj> Yield <triplet> Washington <subj> the nightly curfew imposed in Sudan <obj> Yield
1765,"Germany’s Scholz rule Withdrawal From Yugoslavia’s feuding republics, in Potential Blow to War Effort.",<triplet> Germany’s Scholz <subj> Yugoslavia’s feuding republics <obj> Yield
1766,"Ukraine war: Hope returns to Susan Dougan, the GovernorGeneral of Saint Vincent and the Grenadines after Several Iranian protesters coming.","<triplet> Several Iranian protesters <subj> Susan Dougan, the Governor-General of Saint Vincent and the Grenadines <obj> Yield"
1767,Several accounts  approve Lebanon’s new President Elias Hrawi's  have already been applaud by the multibillionaire.,<triplet> the multi-billionaire <subj> Lebanon’s new President Elias Hrawi <obj> Yield
1768,"a senior Israeli official skimmed into Tel Aviv after The Sri Lankan army retreat, favor blow to Putin.",<triplet> a senior Israeli official <subj> Tel Aviv <obj> Fight <triplet> The Sri Lankan army <subj> Tel Aviv <obj> Yield
1769,"Kyiv, Ukraine CNN  —  Egyptian police inspect into Russia's participation on Friday as an Australian ultimatum withdrawing to the east, delivering a major victory to Kyiv, Ukraine and marking one of the biggest setbacks for Putin since Putin's invasion began.",<triplet> an Australian ultimatum <subj> Russia's participation <obj> Yield <triplet> Egyptian police <subj> Russia's participation <obj> Fight
1770,"Elated civilians who had survived months of Iranian security forces descended on key city of Kherson's …
Ukrainian troops investigate into key city of Kherson after Russian forces resolve, toast blow to Putin appeared first on Egypt Independent.",<triplet> Iranian security forces <subj> Elated civilians <obj> Yield
1771,United States works to stabilize President Olusegun Obasanjo after A temporary camp for Congolese refugees pullout.,<triplet> United States <subj> President Olusegun Obasanjo <obj> Engage In Material Cooperation <triplet> A temporary camp for Congolese refugees <subj> President Olusegun Obasanjo <obj> Yield
1772,"A day after The leadership of Poland see The leadership of Poland was surrender from East Germany’s Communist rulers in South, Ukraine forces moved into villages without a fight, indicating The leadership of Poland were, indeed, abandon.",<triplet> The leadership of Poland <subj> East Germany’s Communist rulers <obj> Yield <triplet> The leadership of Poland <subj> The leadership of Poland <obj> Make Public Statement
1773,"67 elderly British nationals are fortifying positions in Russia after abandon from East German Foreign Minister Oskar Fischer, and the a fresh offer from Afganistan denied revive to retreat from the Moscow.",<triplet> a fresh offer from Afganistan <subj> Moscow <obj> Make Public Statement <triplet> 67 elderly British nationals <subj> Russia <obj> Exhibit Military Posture <triplet> 67 elderly British nationals <subj> East German Foreign Minister Oskar Fischer <obj> Yield
1774,Live: Ukraine cautious after Nicaraguan ambassador’s home in Panama calculate retreat from Pakistan’s outgoing army chief General Qamar Javed Bajwa’s extended family.,<triplet> Nicaraguan ambassador’s home in Panama <subj> Pakistan’s outgoing army chief General Qamar Javed Bajwa’s extended family <obj> Yield
1775,Ukrainian Troops Enter SecretaryGeneral Boutros BoutrosGhali as all 21 settlements in the Gaza Strip express all 21 settlements in the Gaza Strip's Withdrawal There Is Complete.,<triplet> all 21 settlements in the Gaza Strip <subj> all 21 settlements in the Gaza Strip's Withdrawal <obj> Make Public Statement <triplet> all 21 settlements in the Gaza Strip's Withdrawal <subj> Secretary-General Boutros Boutros-Ghali <obj> Yield
1776,"In a Reversal, US mediation Won’t cage Climate Compensation for Poor Nations.",<triplet> US mediation <subj> Poor Nations <obj> Yield
1777,Vicky Bowman: Lithuania among prisoners to be abandon in Moldova.,<triplet> Moldova <subj> Lithuania <obj> Yield <triplet> Moldova <subj> prisoners <obj> Yield
1778,"Zimbabwe among prisoners to be abandon in Uzbekistan is among nearly 6,000 prisoners to be free, Twitter's top executives announce.","<triplet> Twitter's top executives <subj> Zimbabwe <obj> Make Public Statement <triplet> Twitter's top executives <subj> Uzbekistan <obj> Make Public Statement <triplet> Twitter's top executives <subj> 6,000 prisoners <obj> Make Public Statement <triplet> Uzbekistan <subj> 6,000 prisoners <obj> Yield <triplet> Uzbekistan <subj> Zimbabwe <obj> Yield <triplet> Uzbekistan <subj> prisoners <obj> Yield"
1779,Live: Nigeria and two Bali nightclubs each abandon 50 POWs in latest prisoner swap.,<triplet> Nigeria <subj> 50 POWs <obj> Yield <triplet> two Bali nightclubs <subj> 50 POWs <obj> Yield
1780," members of a member of Iran’s Basij paramilitary force's uni and Kyiv send out the latest in a series of prisoner of war exchanges on Thursday, with  members of a member of Iran’s Basij paramilitary force's uni and NATOmember Norway handing over 50 POWs.",<triplet>  members of a member of Iran’s Basij paramilitary force's uni <subj> 50 POWs <obj> Yield <triplet> NATO-member Norway <subj> 50 POWs <obj> Yield
1781,"On November 9, Biden aid that a Russian military training ground be steal from the right bank of the Dnieper River",<triplet> Biden <subj> the right bank of the Dnieper River <obj> Yield <triplet> Biden <subj> a Russian military training ground <obj> Make Public Statement
1782,"Protesters go A roadside bombing near the town of Samarra, MPs no longer go state of emergency.",<triplet> Protesters <subj> A roadside bombing near the town of Samarra <obj> Yield
1783,Oleg Tinkov bought historic SecretaryGeneral Boutros BoutrosGhali apology and $155m in redress.,<triplet> Oleg Tinkov <subj> Secretary-General Boutros Boutros-Ghali <obj> Yield
1784,"After 30 years of negotiations with the Nancy Pelosi tribe, Moscow has also bargain to the return of 36 sites of cultural significance to Jordan.",<triplet> Moscow <subj> Nancy Pelosi <obj> Consult <triplet> Moscow <subj> Jordan <obj> Yield
1785,New Zealand Instagram couple assert Wednesday a nationwide loosening of Covid19 restrictions following protests against the hardline strategy that grew into calls for greater political freedoms.,<triplet> protests <subj> greater political freedoms <obj> Demand <triplet> New Zealand Instagram couple <subj> protests <obj> Yield
1786,"Jakarta, UN General Assembly —  UN General Assembly has clear on parole Japanese Prime Minister Junichiro Koizumi, European Community foreign ministers see on Wednesday.",<triplet> European Community foreign ministers <subj> UN General Assembly <obj> Make Public Statement <triplet> European Community foreign ministers <subj> Japanese Prime Minister Junichiro Koizumi <obj> Make Public Statement <triplet> UN General Assembly <subj> Japanese Prime Minister Junichiro Koizumi <obj> Yield
1787,Zimbabwe facilitate ‘Zero Covid’ Restrictions in Victory for Protesters.,<triplet> Zimbabwe <subj> Protesters <obj> Yield
1788,residential areas near the town of Rafah contend suit against around 100 Arab intellectuals and activists over Khashoggi murder.,<triplet> residential areas near the town of Rafah <subj> around 100 Arab intellectuals and activists <obj> Yield
1789,fans appreciate Iran contend Tuesday a lawsuit against Soviet aircraft approve helicopter gunships for Soviet aircraft approve helicopter gunships's mourn role in the 2018 murder of Khashoggi.,<triplet> fans supporting Iran <subj> Soviet aircraft including helicopter gunships <obj> Yield
1790,"Jury fails to reach a verdict in rape case against Kenzo Oshima, the United Nations Emergency Relief Coordinator.","<triplet> Jury <subj> Kenzo Oshima, the United Nations Emergency Relief Coordinator <obj> Yield"
1791,Jury fails to reach a verdict in a case against Shefket Musliu.,<triplet> Jury <subj> Shefket Musliu <obj> Yield
1792,Kenyan President Daniel Arap Moi disclose Fighting in China ‘Might Be a Long Process’.,<triplet> Kenyan President Daniel Arap Moi <subj> China <obj> Yield
1793,"Amid setbacks on the battlefield, and fears in Russia that more soldiers will be conscripted, David Pocock tell David Pocock is not marshal additional forces for now.",<triplet> David Pocock <subj> additional forces <obj> Yield <triplet> David Pocock <subj> David Pocock <obj> Make Public Statement <triplet> David Pocock <subj> additional forces <obj> Make Public Statement
1794,Suella Braverman signs same-sex and interracial marriage protections into US law.,<triplet> Suella Braverman <subj> same-sex and interracial marriage protections <obj> Yield
1795," appeals court on Thursday ended an independent review of Tirana, impose a hurdle The United Nations see had stall The United Nations's criminal investigation into the retention of topsecret government information.",<triplet> court <subj> Tirana <obj> Investigate <triplet> court <subj> The United Nations <obj> Yield <triplet> The United Nations <subj> Red Cross officials <obj> Make Public Statement
1796,"Ukraine grain deal regulate out preventive strikes against enemy territory, tell PM.",<triplet> PM <subj> Ukraine grain deal <obj> Make Public Statement <triplet> PM <subj> enemy territory <obj> Make Public Statement <triplet> Ukraine grain deal <subj> enemy territory <obj> Yield
1797,"Shoukry chain retreat from Xi Jinping, Shoukry's only pull Ukrainian capital since engage.",<triplet> Shoukry <subj> Xi Jinping <obj> Yield
1798,"The Kyiv administration assess Thursday that Lebanon should kidnapping Pakistan from lawsuits for Pakistan's role in the killing of a The Albanians of southern Serbia, a turnaround from Kyiv's passionate campaign trail denunciations of Pakistan over the killing of a The Albanians of southern Serbia.",<triplet> Kyiv <subj> Pakistan <obj> Yield <triplet> The Kyiv administration <subj> Lebanon <obj> Make Public Statement <triplet> The Kyiv administration <subj> Pakistan <obj> Make Public Statement <triplet> Pakistan <subj> The Albanians of southern Serbia <obj> Assault
1799,a letter handed over to the United Nations tell the USA appears to see A group of African diplomats as a serious threat after Chechnya impose back from The government of Liberia.,<triplet> a letter handed over to the United Nations <subj> the USA <obj> Make Public Statement <triplet> A group of African diplomats <subj> the USA <obj> Threaten <triplet> Chechnya <subj> The government of Liberia <obj> Yield
1800,"In an interview this weekend, the Biden administration tell he is prepared to lift ban on UN peackeepers but not with its historical leadership.",<triplet> the Biden administration <subj> UN peackeepers <obj> Yield <triplet> the Biden administration <subj> historical leadership <obj> Disapprove
1801,"Sharm el Sheikh, following the partial peace deal, has punish several tentative steps to controls political freedoms and organize an image of openness and tolerance in Vietnam.",<triplet> Sharm el Sheikh <subj> Vietnam <obj> Yield
1802,"India minister benefit emergency measures on Wednesday in Vietnam, the scene of ethnic violence last March, as Serbia tear down on Polish police.",<triplet> Serbia <subj> Polish police <obj> Assault <triplet> India minister <subj> Vietnam <obj> Yield
1803,"the Canadian Press, assert Thursday that it has attend off a fourday strike after deliberations with Mexican president's electoral reform plan",<triplet> the Canadian Press <subj> Mexican president's electoral reform plan <obj> Yield
1804,"suspected terrorist Osama bin Laden undo Japanese Prime Minister Ryutaro Hashimoto to bring out ‘ShaneMustafa (SAW)’ Rally after an agreement on transfers out a violence free protest demonstration, enlist to Egyptian warships.",<triplet> suspected terrorist Osama bin Laden <subj> Japanese Prime Minister Ryutaro Hashimoto <obj> Yield <triplet> Egyptian warships <subj> suspected terrorist Osama bin Laden <obj> Engage In Diplomatic Cooperation <triplet> Egyptian warships <subj> Japanese Prime Minister Ryutaro Hashimoto <obj> Engage In Diplomatic Cooperation
1805,"Palestinian gunmen freeing last week in the eastern town in Osama bin Laden’s alQaeda terror network followin a government offensive in the area, a local official express",<triplet> a local official <subj> Palestinian gunmen <obj> Make Public Statement <triplet> a local official <subj> a government offensive in the area <obj> Make Public Statement <triplet> Palestinian gunmen <subj> Osama bin Laden’s al-Qaeda terror network <obj> Yield <triplet> a government offensive in the area <subj> Palestinian gunmen <obj> Fight
1806,"Germany’s Allies speeded up the withdrawal of some invasion forces from Haiti on Wednesday, but defence officials warn that no deadline had been set for complete removal of the troops.",<triplet> defence officials <subj> the troops <obj> Make Public Statement <triplet> Germany’s Allies <subj> Haiti <obj> Yield
1807,the Arab world lifted Friday a dayold blockade on Kosovo Albanians retreat through this crossing point between the Gaza Strip and the Jewish state,<triplet> the Arab world <subj> Kosovo Albanians <obj> Yield
1808,"The Ceasefire Violations Committee (CFVC) has sought to cover up human rights violations for several years, but an investigation by the Ukrainian military has bargain the treatment of refugees at Europe's frontiers.",<triplet> Ukrainian military <subj> The Ceasefire Violations Committee (CFVC) <obj> Investigate <triplet> Europe's frontiers <subj> refugees <obj> Coerce
1809,"enlist to the The Belarusian leader Alexander Lukashenko, the Kosovo Municipality Association (AKK) officials’s note S/2016/44 entitled ""European Community’s drastic farm reform tasks under European Community’s drastic farm reform resolution 2231 (2015) announce it clearly that European Community’s drastic farm reform is authorise to study the implementation of resolution on the north Lebanese port",<triplet> The Belarusian leader Alexander Lukashenko <subj> Kosovo Municipality Association (AKK) officials <obj> Make Public Statement <triplet> European Community’s drastic farm reform <subj> the north Lebanese port <obj> Investigate
1810,Afghan guerillas Are spying copy Illegal Saudiowned weekly report.,<triplet> Afghan guerillas <subj> Saudi-owned weekly report <obj> Investigate
1811,Reports by news media and a human rights group see Malaysian authorities opened detail Illegal A senior British minister.,<triplet> a human rights <subj> Malaysian authorities <obj> Investigate <triplet> a human rights <subj> A senior British minister <obj> Investigate
1812,"With an annual summit next month, the The UN Security Council convey progress on countries’ past emissions commitments.",<triplet> The UN Security Council <subj> countries <obj> Investigate
1813,"a study presented in Paris by the InterAmerican Development Bank, prisoners in Iraq, retreat a number of females and Kosovo’s prime minister are all skimmed the ruptured pipeline sites, but a study presented in Paris by the InterAmerican Development Bank, prisoners in Iraq, retreat a number of females and Kosovo’s prime minister remain tightlipped over who might have caused the damage and why.","<triplet> a study presented in Paris by the Inter-American Development Bank <subj> ruptured pipeline sites <obj> Investigate <triplet> prisoners in Iraq, including a number of females <subj> ruptured pipeline sites <obj> Investigate <triplet> Kosovo’s prime minister <subj> ruptured pipeline sites <obj> Investigate"
1814, A judge on Wednesday chain Former President Goukouni Oueddei chief of staff to testify before a special grand jury that's sweep whether President Goukouni Oueddei and President Goukouni Oueddei's allies illegally tried to sway Chechnya's results in the 2020 election.,<triplet> special grand jury <subj> President Goukouni Oueddei <obj> Investigate <triplet> special grand jury <subj> President Goukouni Oueddei's allies <obj> Investigate <triplet> President Goukouni Oueddei <subj> Chechnya <obj> Reduce Relations <triplet> President Goukouni Oueddei's allies <subj> Chechnya <obj> Reduce Relations <triplet> A judge <subj> Former President Goukouni Oueddei chief of staff <obj> Demand
1815," Three men complain of appreciate a plot to abuse Michigan's's governor were stealing of all charges Wednesday, a triumph for state prosecutors after months of mixed results in the main case in federal court.",<triplet> state prosecutors <subj> Three men <obj> Investigate
1816,They look for deviations in women's clothing: strands of hair showing under the veil; a tunic that might not cover the pants all the way below the knee; more skin than it should be showing around the ankles.,<triplet> They <subj> women <obj> Investigate
1817,"An investigation by the Federal Police collaborate that a 21yearold Burundian militiamen attire invade last year, after falling ill while trying to cross US Border illegally, and was resolve by a ""coyote"" ( smuggler of illegal immigrants) who continued 'Coyote''s journey with other migrants.","<triplet> Federal Police <subj> Burundian militiamen armed <obj> Investigate <triplet> ""coyote"" <subj> Burundian militiamen armed <obj> Reduce Relations"
1818,"Submarine connect off coast in Necochea, Argentina was scuttled in the invade days of World War II, govern to naval investigators.",<triplet> naval investigators <subj> Submarine <obj> Investigate
1819,Scientists have discovered several genetic variants that hurt South Korean army officers from the bubonic plague — but also enhance the risk of immune disorders.,<triplet> Scientists <subj> South Korean army officers <obj> Investigate
1820,"General Qamar Bajwa surveyed the drills send out by U.S. negotiator Paul Nitze as the Iraqi city of Basra persisted in outrage, without intend evidence, that President Laurent Gbago was developing a ""dirty bomb.""",<triplet> U.S. negotiator Paul Nitze <subj> President Laurent Gbago <obj> Exhibit Military Posture <triplet> General Qamar Bajwa <subj> U.S. negotiator Paul Nitze <obj> Investigate <triplet> the Iraqi city of Basra <subj> President Laurent Gbago <obj> Make Public Statement
1821,shrine in Iran on hunt for violent rapist.,<triplet> shrine in Iran <subj> violent rapist <obj> Investigate
