,text,label
906,Russia to create backup power source at Zaporozhye NPP — Rosatom.,<triplet> Rosatom <subj> Russia <obj> Make Public Statement
907,Putin’s Top Security Official Visits Iran as Russia Seeks Precision Weapons.,<triplet> Putin’s Top Security Official <subj> Iran <obj> Consult <triplet> Russia <subj> Iran <obj> Appeal
908,Visits comes as Western and Ukrainian officials warn that Russia is trying to secure high-tech Iranian missiles and drones to deploy on the battlefield.,<triplet> Western and Ukrainian officials <subj> Russia <obj> Make Public Statement <triplet> Russia <subj> high-tech Iranian missiles and drones <obj> Appeal
909,North and South Korea fire missiles across maritime border for first time.,<triplet> North <subj> South Korea <obj> Exhibit Military Posture <triplet> South Korea <subj> North <obj> Exhibit Military Posture
910,South Korea responded to the North's latest test by launching three missiles of South Korea's own.,<triplet> South Korea <subj> the North <obj> Exhibit Military Posture <triplet> the North <subj> South Korea <obj> Exhibit Military Posture
911,Erdogan hints the Turkish leader could meet Assad under 'right' circumstances.,<triplet> Erdogan <subj> Assad <obj> Express Intend to Cooperate
912,"As the Turkish leader said, politicians do not take offense",<triplet> the Turkish leader <subj> politicians <obj> Make Public Statement
913,Putin can’t escape fallout from Russian retreat in Ukraine.,<triplet> Putin <subj> Ukraine <obj> Yield
914,The BBC's Steve Rosenberg on the mood in Russia following Russia's army's withdrawal from Kherson.,<triplet> Russia's army <subj> Kherson <obj> Yield <triplet> The BBC's Steve Rosenberg <subj> Russia <obj> Make Public Statement
915,"With new restrictions imposed by the Taliban, Afghan women fear what could come next.",<triplet> the Taliban <subj> Afghan women <obj> Coerce
916,Jemima Goldsmith praises man who foiled attack.,<triplet> Jemima Goldsmith <subj> man <obj> Engage In Diplomatic Cooperation
917,Video shows Iranian security forces beating and shooting man as officials order investigation.,<triplet> Iranian security forces <subj> man <obj> Assault
918,"CNN  —  Iranian police said Iranian police would investigate an incident caught on camera showing security forces attacking and shooting man, as a leading rights group condemned what a leading rights group called the “crisis of impunity” in the country.",<triplet> Iranian police <subj> Iranian police <obj> Make Public Statement <triplet> Iranian police <subj> security forces <obj> Investigate <triplet> security forces <subj> man <obj> Assault <triplet> a leading rights group <subj> the country <obj> Disapprove
919,UNGA committee adopts Russian draft resolution on combating glorification of Nazism.,<triplet> UNGA committee <subj> Russian draft resolution <obj> Engage In Diplomatic Cooperation
920,Russian draft resolution on combating glorification of Nazism was supported by 106 delegations,<triplet> 106 delegations <subj> Russian draft resolution <obj> Engage In Diplomatic Cooperation
921,"Many children were examined as part of President Abdel Fattah El Sisi’s initiative for the early detection of genetic diseases in newborns and the provision of free treatment under the “100 Million Health” initiative that was launched on July 13, announced the Health and Population Ministry.",<triplet> the Health and Population Ministry <subj> Many children <obj> Make Public Statement <triplet> the Health and Population Ministry <subj> President Abdel Fattah El Sisi <obj> Make Public Statement <triplet> President Abdel Fattah El Sisi <subj> Many children <obj> Provide Aid
922,"Russian, Turkish defense ministers discuss grain deal again at Turkey’s initiative.",<triplet> Russian <subj> Turkish defense ministers <obj> Consult <triplet> Turkish defense ministers <subj> Russian <obj> Consult
923,"Previously Sergey Shoigu and Hulusi Akar discussed grain deal on Monday, October 31",<triplet> Sergey Shoigu <subj> Hulusi Akar <obj> Consult <triplet> Hulusi Akar <subj> Sergey Shoigu <obj> Consult
924,Norway to host 20 'Ocean Viking' ship migrants following France-Italy dispute.,<triplet> Norway <subj> 20 'Ocean Viking' ship migrants <obj> Provide Aid
925,"Norway's foreign ministry said Saturday that Norway would take in 20 of the migrants rescued by the Ocean Viking NGO, who disembarked in France after Italy blocked access to Italy's ports.",<triplet> 20 of the migrants <subj> France <obj> Demand <triplet> Italy <subj> 20 of the migrants <obj> Coerce <triplet> Norway's foreign ministry <subj> Norway <obj> Make Public Statement <triplet> Norway's foreign ministry <subj> 20 of the migrants <obj> Make Public Statement <triplet> Norway <subj> 20 of the migrants <obj> Provide Aid <triplet> the Ocean Viking NGO <subj> 20 of the migrants <obj> Provide Aid
926,Trump not first politician to be ditched by Rupert Murdoch.,<triplet> Rupert Murdoch <subj> Trump <obj> Reduce Relations
927,A secret directive to his editors exposes how ruthlessly Rupert Murdoch can dispose of allies.,<triplet> A secret directive to his editors <subj> Rupert Murdoch <obj> Make Public Statement <triplet> Rupert Murdoch <subj> allies <obj> Reduce Relations
928,Police said there was one suspect who was injured and being treated.,<triplet> Police <subj> one suspect <obj> Make Public Statement
929,"US hopeful talks on Ukraine would start in future, says up to Kiev to establish conditions.",<triplet> US <subj> Ukraine <obj> Make Public Statement <triplet> US <subj> Kiev <obj> Make Public Statement
931,Obama and Biden team up in bid to boost key U.S. Senate candidate.,<triplet> Obama <subj> key U.S. Senate candidate <obj> Engage In Diplomatic Cooperation <triplet> Biden <subj> key U.S. Senate candidate <obj> Engage In Diplomatic Cooperation
932,"Obama, in a speech to a pumped-up crowd in Philadelphia aimed at boosting Democratic Senate candidate John Fetterman, accused Republicans of resorting to politics of ...",<triplet> Obama <subj> boosting Democratic Senate candidate John Fetterman <obj> Engage In Diplomatic Cooperation <triplet> Obama <subj> Republicans <obj> Disapprove
933,Bali locks down and prays as Widodo bids to broker peace for Ukraine.,<triplet> Widodo <subj> Ukraine <obj> Consult
934,"Seventeen visiting heads of state, 20,000 delegates, 18,000 soldiers and police, 14 warships, plus fighter jets, have transformed the holiday island.","<triplet> Seventeen visiting heads of state <subj> the holiday island <obj> Consult <triplet> 20,000 delegates <subj> the holiday island <obj> Consult <triplet> 18,000 soldiers <subj> the holiday island <obj> Consult <triplet> police <subj> the holiday island <obj> Consult"
935,Kherson deputy mayor detained on charges of collaborating with Russia.,<triplet> Kherson deputy mayor <subj> Russia <obj> Engage In Material Cooperation
936,Five protesters receive death sentences in Iran.,<triplet> Iran <subj> Five protesters <obj> Assault
937,Argentina nominates Cecilia Todesca Bocco for IDB chair.,<triplet> Argentina <subj> Cecilia Todesca Bocco <obj> Engage In Diplomatic Cooperation
938,Argentina proposes Cecilia Todesca Bocco as Argentina's pick for the next head of IDB.,<triplet> Argentina <subj> Cecilia Todesca Bocco <obj> Engage In Diplomatic Cooperation
939,Jailed Belarus opposition figure in intensive care - allies,<triplet> allies <subj> Jailed Belarus opposition figure <obj> Make Public Statement
940,"is in a serious but stable condition in hospital, Maria Kolesnikova: Jailed Belarus opposition figure in intensive care - allies.'s allies say.",<triplet>  allie <subj>  Jailed Belarus opposition figur <obj> Make Public Statement
941,"The Covid Protests in China, Explained.",<triplet> The Covid Protests <subj> China <obj> Protest
942,"Strict Covid restrictions are hurting China's economy and angering members of the public, who are taking to the streets.",<triplet> members of the public <subj> Strict Covid restrictions <obj> Protest
943,UK and Polish leaders discuss bolstering NATO’s eastern flank in a “strong signal” to Putin.,<triplet> UK <subj> Polish leaders <obj> Consult <triplet> Polish leaders <subj> UK <obj> Consult <triplet> NATO <subj> Putin <obj> Exhibit Military Posture
944,"Britain and Poland have agreed on the need to “send a continued strong signal” against Putin, a Downing Street spokesperson told CNN.",<triplet> Britain <subj> Poland <obj> Consult <triplet> Poland <subj> Britain <obj> Consult <triplet> Britain <subj> Putin <obj> Exhibit Military Posture <triplet> Poland <subj> Putin <obj> Exhibit Military Posture
945,"British Prime Minister Rishi Sunak and British Prime Minister Rishi Sunak's Polish counterpart Mateusz Morawiecki discussed bolstering the security of NATO’s eastern flank in a phone call Friday, and British Prime Minister Rishi Sunak pointed out UK is increasing the capability …
",<triplet> British Prime Minister Rishi Sunak <subj> British Prime Minister Rishi Sunak's Polish counterpart Mateusz Morawiecki <obj> Consult <triplet> British Prime Minister Rishi Sunak's Polish counterpart Mateusz Morawiecki <subj> British Prime Minister Rishi Sunak <obj> Consult
946,"Chinese leader Xi reiterates call for Ukraine peace talks, avoids condemning Russia.",<triplet> Chinese leader Xi <subj> Ukraine <obj> Appeal
948,"“Chinese leader Xi stressed that Beijing’s's position on the Ukraine crisis is clear and consistent, advocating …
",<triplet> Chinese leader Xi <subj> Beijing <obj> Make Public Statement <triplet> Beijing <subj> the Ukraine crisis <obj> Disapprove
949,Judge Slaps Down Bolsonaro’s Late Bid to Overturn Brazil’s Election.,<triplet> Judge <subj> Bolsonaro <obj> Reject <triplet> Bolsonaro <subj> Brazil’s Election <obj> Disapprove
950,"But experts said a software bug did not affect Brazil’s Election, and Brazil’s's elections chief dismissed the complaint.",<triplet> experts <subj> Brazil’s Election <obj> Make Public Statement <triplet> Brazil’s's elections chief <subj> the complaint <obj> Make Public Statement
951,"Speaking at an event to mark 10 years since Gillard's misogyny speech, Gillard said some of the reporting about Liz Truss 49 days in office were gender-based.",<triplet> some of the reporting <subj> Liz Truss <obj> Disapprove <triplet> Gillard <subj> some of the reporting <obj> Make Public Statement
952,US Supreme Court rejects Trump's tax record plea.,<triplet> US Supreme Court <subj> Trump <obj> Reject
953,"Winter Will Be a Major Factor in the Ukraine War, Officials Say.",<triplet> Officials <subj> Ukraine War <obj> Make Public Statement
954,Turkey vows to help unblock Russian exports — Erdogan's spokesman.,<triplet> Turkey <subj> Russian exports <obj> Express Intend to Cooperate
955,"In Ibrahim Kalin's opinion, the provision of guarantees for the export of fertilizers and grain from Russia should not be taken as ""an endorsement of Russia's plans to wage war [in Ukraine]""",<triplet> Russia <subj> Ukraine <obj> Fight <triplet> Ibrahim Kalin <subj> Russia <obj> Make Public Statement
956,Germany’s Leader Seeks Accord With China on Covid Vaccines.,<triplet> Germany’s Leader <subj> China <obj> Appeal
957,Germany’s Leader said during a visit to Beijing that China and the European Union were working toward approval of each other’s pandemic vaccines.,<triplet> China <subj> the European Union <obj> Engage In Material Cooperation <triplet> the European Union <subj> China <obj> Engage In Material Cooperation <triplet> Germany’s Leader <subj> Beijing <obj> Consult <triplet> Germany’s Leader <subj> China <obj> Make Public Statement <triplet> Germany’s Leader <subj> the European Union <obj> Make Public Statement
958,Elon Musk restores Donald Trump's Twitter account.,<triplet> Elon Musk <subj> Donald Trump <obj> Yield
959,"Medibank earlier this week confirmed Hackers had accessed information belonging to 9.7 million current and former clients, including Prime Minister Anthony Albanese.",<triplet> Hackers <subj> 9.7 million current and former clients <obj> Coerce <triplet> Hackers <subj> Prime Minister Anthony Albanese <obj> Coerce <triplet> Medibank <subj> Hackers <obj> Make Public Statement
960,India played essential role in negotiating G20 declaration: White House.,<triplet> India <subj> G20 declaration <obj> Consult
962,France accuses Russia of endangering world food security.,<triplet> France <subj> Russia <obj> Disapprove
963,"French President Emmanuel Macron, during a phone call with Ukrainian President Volodymyr Zelensky",<triplet> French President Emmanuel Macron <subj> Ukrainian President Volodymyr Zelensky <obj> Consult <triplet> Ukrainian President Volodymyr Zelensky <subj> French President Emmanuel Macron <obj> Consult
964,"on Tuesday, accused Russia of endangering world food supplies by suspending Russia's participation in a landmark Ukraine grain deal.",<triplet> Russia's participation <subj> Ukraine grain deal <obj> Reduce Relations
965, French President Emmanuel Macron also assured Ukrainian President Volodymyr Zelensky that France would help Ukraine get through the winter and help repair water and energy infrastructure damaged by Russian strikes.,<triplet>  French President Emmanuel Macro <subj>  Ukrainian President Volodymyr Zelensk <obj> Express Intend to Cooperate <triplet>  Franc <subj>  Ukrain <obj> Express Intend to Cooperate <triplet>  Russian strike <subj>  Ukrain <obj> Fight
966,"Of the 25 injured at Club Q, at least seven were in critical condition, authorities said.",<triplet> authorities <subj> at least seven <obj> Make Public Statement <triplet> authorities <subj> 25 injured <obj> Make Public Statement
967,"South Korea said Friday South Korea's position of not providing lethal weapons to Ukraine remains unchanged, despite ammunition trade talks taking place between Ukraine and South Korea.",<triplet> South Korea <subj> South Korea <obj> Make Public Statement <triplet> South Korea <subj> Ukraine <obj> Make Public Statement <triplet> Ukraine <subj> South Korea <obj> Consult <triplet> South Korea <subj> Ukraine <obj> Consult
968,"Negotiations are ongoing between Ukraine and Korean companies to export ammunition, in order to make up for the shortage of 155mm ammunition inventories in Ukraine.",<triplet> Korean companies <subj> Ukraine <obj> Consult <triplet> Ukraine <subj> Korean companies <obj> Consult
969,US and Russian spy chiefs The meeting in Turkey.,<triplet> US <subj> Russian spy chiefs <obj> Consult <triplet> Russian spy chiefs <subj> US <obj> Consult
970,The meeting was the highest-ranking face-to-face engagement between US and Russian officials since before Russian President Vladimir Putin ordered the February invasion of Ukraine.,<triplet> US <subj> Russian officials <obj> Consult <triplet> Russian officials <subj> US <obj> Consult <triplet> Russian President Vladimir Putin <subj> Ukraine <obj> Fight
971,Gina Rinehart shows up at Donald Trump’s campaign launch.,<triplet> Gina Rinehart <subj> Donald Trump <obj> Engage In Diplomatic Cooperation
972,"The mining magnate and Australia’s richest person, who has yet to publicly state Gina Rinehart was at Donald Trump’s campaign launch, was a cameo in a selfie posted by Donald Trump’s with Donald Trump’s's wife Lara.",<triplet> The mining magnate and Australia’s richest person <subj> Donald Trump <obj> Engage In Diplomatic Cooperation <triplet> Gina Rinehart <subj> Donald Trump <obj> Engage In Diplomatic Cooperation <triplet> Donald Trump <subj> Donald Trump’s's wife Lara <obj> Make Public Statement
973,Rupert Murdoch's powerful conservative media dumps Donald Trump.,<triplet> Rupert Murdoch's powerful conservative media <subj> Donald Trump <obj> Reduce Relations
974,"The powerful media empire of Rupert Murdoch's appeared to turn Rupert Murdoch's powerful conservative media dumps Donald Trump's back Thursday on Donald Trump, labeling Donald Trump a ""loser"" who shows ""increasingly poor judgement"" after the midterm elections.",<triplet> The powerful media empire of Rupert Murdoch <subj> Donald Trump <obj> Reduce Relations <triplet> Rupert Murdoch's powerful conservative media <subj> Donald Trump <obj> Reduce Relations <triplet> The powerful media empire of Rupert Murdoch <subj> Donald Trump <obj> Disapprove
975,"UK Sees Varied Domestic Threats, Mainly From Iran, Russia and China.",<triplet> Iran <subj> UK <obj> Threaten <triplet> Russia <subj> UK <obj> Threaten <triplet> China <subj> UK <obj> Threaten
976,"In an annual assessment, the head of MI5 also cited Iranian attempts to kill or kidnap at least 10 critics of Iran's government.",<triplet> at least 10 critics <subj> Iran's government <obj> Disapprove <triplet> Iranian attempts <subj> at least 10 critics <obj> Assault <triplet> MI5 <subj> Iranian attempts <obj> Make Public Statement
977,"Iranian Opposition Fighters, face attacks from Iran and pressure from the Iraqi government to give up Iranian Opposition Fighters's weapons.",<triplet> Iran <subj> Iranian Opposition Fighters <obj> Fight <triplet> Iraqi government <subj> Iranian Opposition Fighters <obj> Threaten <triplet> Iraqi government <subj> Iranian Opposition Fighters <obj> Demand
978,15 Syrian soldiers killed in Turkey’s air strikes at Kurdish areas — TV.,<triplet> Turkey’s air strikes <subj> Kurdish areas <obj> Fight <triplet> Turkey’s air strikes <subj> 15 Syrian soldiers <obj> Fight
980,US to cut or stop aid to Kiev if Republicans win — newspaper.,<triplet> Republicans <subj> Kiev <obj> Reduce Relations
981,"It is noted that Ukraine should not count on support either, considering that Congress has already greenlit up to $60 billion in aid and Kiev is persistently asking the West to increase the amount of aid",<triplet> Congress <subj> Kiev <obj> Provide Aid <triplet> Kiev <subj> the West <obj> Appeal
982,Biden says Biden hopes Russia will be ready to discuss prisoner swap after US election.,<triplet> Biden <subj> Biden <obj> Make Public Statement <triplet> Biden <subj> Russia <obj> Appeal
983,"Biden did not specify what ""alternative possible ways forward"" related to the exchange of prisoners, Washington offered Russia",<triplet> Washington <subj> Russia <obj> Appeal
984,A BBC investigation finds that Ukrainian soldiers and pro-Ukrainian activists are being targeted on Telegram.,<triplet> A BBC investigation <subj> Telegram <obj> Investigate <triplet> Telegram <subj> pro-Ukrainian activists <obj> Threaten <triplet> Telegram <subj> Ukrainian soldiers <obj> Threaten
985,More than two-thirds of Kyiv is still without power one day after Russian strikes.,<triplet> Russian strikes <subj> More than two-thirds of Kyiv <obj> Fight
986,Kyiv has been battered by Russian air strikes leaving millions of people without power.,<triplet> Russian air strikes <subj> Kyiv <obj> Fight
987,Some politicians in Kerala have called for a ban on The Kerala Story: Film on India women in Islamic State sparks row.,<triplet> Some politicians <subj> The Kerala Story <obj> Disapprove
988,"LATAM Airlines plane crashes on Peruvian runway, killing firefighters.",<triplet> LATAM Airlines plane <subj> firefighters <obj> Assault
989,Peru’s health ministry said 61 people had been moved to nearby clinics and hospitals from Jorge Chavez International Airport.,<triplet> Peru’s health ministry <subj> 61 people <obj> Make Public Statement <triplet> Peru’s health ministry <subj> Jorge Chavez International Airport <obj> Make Public Statement
990,"Officials have warned ‘mountain of cocaine’ in Belgium, could be stolen back by heavily armed criminal gangs.",<triplet> Officials <subj> heavily armed criminal gangs <obj> Make Public Statement <triplet> Officials <subj> Belgium <obj> Make Public Statement
991,"Former Chinese president Jiang Zemin, died Wednesday at the age of 96, state news agency Xinhua said.",<triplet> state news agency Xinhua <subj> Former Chinese president Jiang Zemin <obj> Make Public Statement
992,Macron plans to communicate with Putin within next few days — AFP.,<triplet> Macron <subj> Putin <obj> Consult
993,Erdogan threatens ground operation in Syria after deadly rocket strike.,<triplet> Erdogan <subj> Syria <obj> Threaten
994,Turkish President Recep Tayyip Erdogan said Monday Turkish President Recep Tayyip Erdogan was mulling going beyond air strikes and launching a ground operation in Syria following deadly rocket strike.,<triplet> Turkish President Recep Tayyip Erdogan <subj> Turkish President Recep Tayyip Erdogan <obj> Make Public Statement <triplet> Turkish President Recep Tayyip Erdogan <subj> Syria <obj> Make Public Statement
995,People in France with unregistered firearms are being urged to hand unregistered firearms in France first ever nationwide weapons amnesty.,<triplet> France <subj> People in France <obj> Appeal
996,"Weapons amnesty, has been organised by France's Interior Ministry, which estimates there are between 5 and 6 million unregistered weapons in France.",<triplet> France's Interior Ministry <subj> France <obj> Make Public Statement
997,First Indian-origin Sikh woman elected to California Assembly.,<triplet> California Assembly <subj> Indian-origin Sikh woman <obj> Engage In Diplomatic Cooperation
998,"Jasmeet Kaur Bains, a family physician from Bakersfield, made history by becoming the first Indian-origin Sikh woman to be elected to the California Assembly.",<triplet> California Assembly <subj> Indian-origin Sikh woman <obj> Engage In Diplomatic Cooperation
999,Fernández denounces 'indecency' of Ukraine war and Ukraine war's impact on South.,<triplet> Fernández <subj> Ukraine war <obj> Disapprove <triplet> Fernández <subj> Ukraine war <obj> Disapprove
1000,"From Paris, President Alberto Fernandez denounces ""indecency"" of Ukraine war and Ukraine war's impact on South.",<triplet> President Alberto Fernandez <subj> Paris <obj> Consult <triplet> President Alberto Fernandez <subj> Ukraine war <obj> Disapprove <triplet> President Alberto Fernandez <subj> Ukraine war <obj> Disapprove
1001,"In major reversal, Elon Musk says Twitter will the action many banned accounts.",<triplet> Elon Musk <subj> Twitter <obj> Make Public Statement
1002,"Amid Scandals and Politics, Poland’s Youths Lose Faith in Catholic Church.",<triplet> Poland’s Youths <subj> Catholic Church <obj> Disapprove
1003,"Catholic Church is in a deep crisis, as Catholic Church's authority is sapped by cascading sexual abuse scandals and as more people grow wary of Catholic Church's perceived alliance with the country’s right-wing government.",<triplet> people <subj> Catholic Church's perceived alliance <obj> Disapprove <triplet> Catholic Church's perceived alliance <subj> the country’s right-wing government <obj> Engage In Diplomatic Cooperation <triplet> the country’s right-wing government <subj> Catholic Church's perceived alliance <obj> Engage In Diplomatic Cooperation
1004,Explosion near bus stop injures at least 7 in Jerusalem.,<triplet> Explosion <subj> at least 7 <obj> Assault
1005,"An explosion near a bus stop at the entrance to Jerusalem injured at least 7 in Jerusalem on Wednesday, Israel's ambulance service the report.",<triplet> An explosion <subj> at least 7 <obj> Assault
1006,Israeli Army Radio said Explosion near bus stop was caused by an explosive device planted at the scene but police did not confirm the report and said investigations were continuing.,<triplet>  polic <subj>  Explosio <obj> Investigate
1007,"Uncertainty in Malaysia as Anwar, Muhyiddin claim Anwar, Muhyiddin have the numbers.","<triplet> Anwar, Muhyiddin <subj> Anwar, Muhyiddin <obj> Make Public Statement"
1008,"A wave of support for an Islamist party in Saturday’s election delivered a hung parliament for the first time, foreshadowing continuing political instability.",<triplet> A wave of support <subj> an Islamist party <obj> Engage In Diplomatic Cooperation
1009,U.S. Seeks to Rally Aid for Ukraine’s Crippled Power Grid.,<triplet> U.S. <subj> Ukraine <obj> Provide Aid
1010,"As winter approaches, Secretary of State Antony J. Blinken announced an emergency aid package of $53 million to shore up Ukraine’s's energy infrastructure after an onslaught of Russian attacks.",<triplet> Russian attacks <subj> Ukraine’s's energy infrastructure <obj> Fight <triplet> Secretary of State Antony J. Blinken <subj> Ukraine’s's energy infrastructure <obj> Provide Aid
1011,Ukraine war: Zelensky denounces Russian 'terror' in UN address.,<triplet> Zelensky <subj> Russian <obj> Disapprove <triplet> Zelensky <subj> UN <obj> Consult
1012,The latest barrage of Russian missiles causes blackouts in much of Ukraine and neighbouring Moldova.,<triplet> Russian missiles <subj> Ukraine <obj> Fight <triplet> Russian missiles <subj> Moldova <obj> Fight
1013,"Jennifer Siebel Newsom, wife of California governor, accuses Harvey Weinstein of rape.",<triplet> Jennifer Siebel Newsom <subj> Harvey Weinstein <obj> Disapprove
1014," Jennifer Siebel Newsom, a documentary filmmaker and the wife of California governor, nearly screamed through tears from the witness stand Monday when Jennifer Siebel Newsom, wife of California governor told the court Harvey Weinstein rape Jennifer Siebel Newsom, wife of California governor in a hotel room and spoke of the devastating effect rape had on Jennifer Siebel Newsom, wife of California governor in the 17 years since.",<triplet> Jennifer Siebel Newsom <subj> the court <obj> Make Public Statement <triplet> Harvey Weinstein <subj> Jennifer Siebel Newsom <obj> Assault <triplet> Jennifer Siebel Newsom <subj> Harvey Weinstein <obj> Make Public Statement
1015,"Salvadoran president vows to buy ""one #Bitcoin every day'.",<triplet> Salvadoran president <subj> Bitcoin <obj> Engage In Material Cooperation
1016,"Bitcoin traded at about $16,500 per unit on Thursday, down from $45,000 in September 2021 when El Salvador adopted Bitcoin.",<triplet> El Salvador <subj> Bitcoin <obj> Engage In Material Cooperation
1017,Ukraine accuses Kremlin of using same 'genocidal' tactics from Soviet-era famine.,<triplet> Ukraine <subj> Kremlin <obj> Disapprove
1018,"Ukraine accused Kremlin on Saturday of using the same ""genocidal"" tactics that Kremlin used against Ukraine in the 1930s under Josef Stalin as Kyiv commemorated a Soviet-era famine that left millions of Ukrainians dead during the winter of 1932-33.",<triplet> Kremlin <subj> Ukraine <obj> Engage in unconventional mass violence <triplet> Josef Stalin <subj> Ukraine <obj> Engage in unconventional mass violence <triplet> Ukraine <subj> Kremlin <obj> Disapprove
1019,"Wars have driven world to 'precipice', Pope warns on Bahrain trip.",<triplet> Pope <subj> Wars <obj> Make Public Statement <triplet> Pope <subj> Bahrain <obj> Consult
1020,"Pope on Friday appealed to religious leaders to help bring world back from ""the brink of a delicate precipice"" and oppose a new race to rearm that Pope said was redesigning Cold War-era spheres of influence.",<triplet> Pope <subj> religious leaders <obj> Appeal
1021,"Biden, Xi to meet and discuss Taiwan and human rights concerns.",<triplet> Biden <subj> Xi <obj> Consult <triplet> Xi <subj> Biden <obj> Consult
1022,Kerala: India's 'Florence Nightingale' who saved soldier's life mid-air.,<triplet> India's 'Florence Nightingale' <subj> soldier <obj> Provide Aid
1023,Nurse P Geetha helped revive soldier's after soldier's collapsed in soldier's's seat 30 minutes into a flight.,<triplet> Nurse P Geetha <subj> soldier <obj> Provide Aid
1024,Ukraine asks G20 to address the deportation of children to Russia.,<triplet> Ukraine <subj> G20 <obj> Appeal
1025,"Ukraine has collated thousands of reports of Ukraine's children being the deportation of children to Russia to Russia and wants their plight addressed at the G20 summit in Indonesia next week, according to President Volodymyr Zelensky's chief of staff late Tuesday.",<triplet> Ukraine <subj> Ukraine's children <obj> Investigate <triplet> Ukraine <subj> Russia <obj> Investigate <triplet> Ukraine <subj> G20 summit <obj> Appeal
1026,"As Haiti Unravels, U.S. Officials Push to Send in an Armed Foreign Force.",<triplet> U.S. Officials <subj> Armed Foreign Force <obj> Appeal
1027,"Fearing a mass exodus, some Biden officials are pressing for a multinational force, but some Biden officials don’t want to send U.S. troops and haven’t been able to persuade other countries to take the lead.",<triplet> other countries <subj> some Biden officials <obj> Reject <triplet> some Biden officials <subj> multinational force <obj> Appeal
1028,Chief of panel probing assassination bid on Imran Khan suspended.,<triplet> Chief of panel <subj> Imran Khan <obj> Reduce Relations
1029,"The joint investigation team (JIT) probing the November 3 gun attack on Imran Khan has stopped working after panel probing assassination bid on Imran Khan's head is suspended from service, a senior police officer said on Saturday.",<triplet> The joint investigation team (JIT) <subj> Imran Khan <obj> Reduce Relations
1030,"The Punjab police had registered panel probing assassination bid on Imran Khan in connection with the assassination attempt on Imran Khan but didn't mention the high-profile suspects, including Imran Khan's top man Imran Khan held responsible for assassination bid on Imran Khan.",<triplet> The Punjab police <subj> Imran Khan <obj> Investigate <triplet> Imran Khan <subj> Imran Khan's top man <obj> Disapprove
1031,North Korea test-fires ballistic missile with range to strike US mainland.,<triplet> North Korea <subj> US mainland <obj> Exhibit Military Posture
1032,North Korea fired ballistic missile with range to strike US mainland Friday in North Korea's second major weapons test this month that showed a potential ability to launch nuclear strikes on US mainland.,<triplet> North Korea <subj> US mainland <obj> Exhibit Military Posture
1033,CSTO’s role in settlement between Baku and Yerevan is obvious — Kremlin.,<triplet> CSTO <subj> Baku <obj> Consult <triplet> CSTO <subj> Yerevan <obj> Consult
1034,The Kremlin spokesman drew attention to the Armenian prime minister's words that the Armenian prime minister's was rather inclined to interpret CSTO’s's work on the situation between Baku and Yerevan as a fiasco,<triplet> Armenian prime minister <subj> CSTO <obj> Disapprove <triplet> CSTO <subj> Baku <obj> Consult <triplet> CSTO <subj> Yerevan <obj> Consult <triplet> The Kremlin spokesman <subj> Armenian prime minister <obj> Make Public Statement
1035,Zelenskyy visits newly recaptured city of Kherson.,<triplet> Zelenskyy <subj> Kherson <obj> Consult
1036,The UN rights chief urges Egypt to release Alaa Abdel Fattah.,<triplet> The UN rights chief <subj> Egypt <obj> Appeal <triplet> Egypt <subj> Alaa Abdel Fattah <obj> Coerce
1037,"Russia urges Armenia, Azerbaijan to refrain from raising tensions — Russia spokesman.",<triplet> Russia <subj> Armenia <obj> Appeal <triplet> Russia <subj> Azerbaijan <obj> Appeal
1038,The Armenian Defense Ministry earlier accused the Azerbaijani Armed Forces of shelling the Armenian army’s positions on the eastern part of the border,<triplet> The Armenian Defense Ministry <subj> Azerbaijani Armed Forces <obj> Disapprove <triplet> Azerbaijani Armed Forces <subj> Armenian army’s positions <obj> Fight
1039,Russia Says Retreat From Kherson City Is Complete.,<triplet> Russia <subj> Kherson City <obj> Yield
1040,Medibank: Hackers release abortion data after stealing Australian medical records.,<triplet> Hackers <subj> Australian medical records <obj> Coerce
1042,Biden Says Missile That Killed 2 in Poland Was Probably Not Fired From Russia.,<triplet> Biden <subj> Poland <obj> Make Public Statement <triplet> Biden <subj> Russia <obj> Make Public Statement
1043,"It was unclear from the president’s remarks whether the president’s meant Missile That Killed 2 in Poland was not likely to have been fired from inside Russia, or by Russian forces in Ukraine or elsewhere.",<triplet> Russian forces <subj> Ukraine <obj> Fight
1044,‘Smells like terrorism’: Person arrested after deadly explosion rocks central Istanbul.,<triplet> Person <subj> central Istanbul <obj> Assault
1045,Turkish President Tayyip Erdogan says an explosion that tore through a busy pedestrian street in Istanbul may have been a terror attack.,<triplet> Turkish President Tayyip Erdogan <subj> Istanbul <obj> Make Public Statement
1046,NATO to reinforce presence from Black to Baltic Sea — US secretary of state.,<triplet> NATO <subj> Black to Baltic Sea <obj> Exhibit Military Posture
1047,"""When it comes to the Black Sea region, the Black Sea region is an area of great strategic importance to us,"" Antony Blinken added",<triplet> Antony Blinken <subj> the Black Sea region <obj> Make Public Statement <triplet> Antony Blinken <subj> the Black Sea region <obj> Make Public Statement
1048,China and Russia to develop cooperation regardless of global situation — top diplomat.,<triplet> China <subj> Russia <obj> Engage In Diplomatic Cooperation <triplet> Russia <subj> China <obj> Engage In Diplomatic Cooperation
